Time:2019-09-25 16:28:58,593; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:28:58.583342 
Time:2019-09-25 16:35:53,347; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到xpath为【/html/body/div/div/div/div[2]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[3]/table/tbody】的元素 
Time:2019-09-25 16:35:53,374; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:调用截取图片函数 
Time:2019-09-25 16:35:53,375; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:35:53.375179 
Time:2019-09-25 16:35:53,377; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163553 
Time:2019-09-25 16:35:53,628; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:35:53.627165 
Time:2019-09-25 16:35:53,629; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163553 
Time:2019-09-25 16:35:53,730; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取到的元素的截图路径为：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele/00001_20190925163553_ele.png 
Time:2019-09-25 16:35:57,228; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取的表格内容：{1: ['46', '机构编码20190916144612', '机构名称20190916144612', '', '备注20190916144612'], 2: ['47', '机构编码20190916144950', '机构名称20190916144950', '', '备注20190916144950'], 3: ['48', '机构编码20190916150248', '机构名称20190916150248', '', '备注20190916150248'], 4: ['49', '机构编码20190920143329', '机构名称20190920143329', '', '备注20190920143329'], 5: ['50', '机构编码20190923093601', '机构名称20190923093601', '', '备注20190923093601'], 6: ['51', '机构编码20190923094946', '机构名称20190923094946', '', '备注20190923094946'], 7: ['52', '大师傅打 撒发发', '啊发顺丰 是爱上', '', ''], 8: ['53', '机构编码20190923141643', '机构名称20190923141643', '', '备注20190923141643'], 9: ['54', '机构编码20190923143546', '机构名称20190923143546', '', '备注20190923143546'], 10: ['55', '机构编码20190923171158', '机构名称20190923171158', '', '备注20190923171158'], 11: ['56', '机构编码20190923172738', '机构名称20190923172738', '', '备注20190923172738'], 12: ['57', '机构编码20190925134118', '机构名称20190925134118', '', '备注20190925134118'], 13: ['58', '机构编码20190925134605', '机构名称20190925134605', '', '备注20190925134605'], 14: ['59', '机构编码20190925163536', '机构名称20190925163536', '', '备注20190925163536']} 
Time:2019-09-25 16:35:57,230; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:机构名称20190925163536 in {1: ['46', '机构编码20190916144612', '机构名称20190916144612', '', '备注20190916144612'], 2: ['47', '机构编码20190916144950', '机构名称20190916144950', '', '备注20190916144950'], 3: ['48', '机构编码20190916150248', '机构名称20190916150248', '', '备注20190916150248'], 4: ['49', '机构编码20190920143329', '机构名称20190920143329', '', '备注20190920143329'], 5: ['50', '机构编码20190923093601', '机构名称20190923093601', '', '备注20190923093601'], 6: ['51', '机构编码20190923094946', '机构名称20190923094946', '', '备注20190923094946'], 7: ['52', '大师傅打 撒发发', '啊发顺丰 是爱上', '', ''], 8: ['53', '机构编码20190923141643', '机构名称20190923141643', '', '备注20190923141643'], 9: ['54', '机构编码20190923143546', '机构名称20190923143546', '', '备注20190923143546'], 10: ['55', '机构编码20190923171158', '机构名称20190923171158', '', '备注20190923171158'], 11: ['56', '机构编码20190923172738', '机构名称20190923172738', '', '备注20190923172738'], 12: ['57', '机构编码20190925134118', '机构名称20190925134118', '', '备注20190925134118'], 13: ['58', '机构编码20190925134605', '机构名称20190925134605', '', '备注20190925134605'], 14: ['59', '机构编码20190925163536', '机构名称20190925163536', '', '备注20190925163536']} 
Time:2019-09-25 16:35:57,259; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到xpath为【/html/body/div/div/div/div[2]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[3]/table/tbody】的元素 
Time:2019-09-25 16:35:57,287; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:调用截取图片函数 
Time:2019-09-25 16:35:57,288; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:35:57.287993 
Time:2019-09-25 16:35:57,289; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163557 
Time:2019-09-25 16:35:57,556; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:35:57.555509 
Time:2019-09-25 16:35:57,557; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163557 
Time:2019-09-25 16:35:57,660; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取到的元素的截图路径为：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele/00001_20190925163557_ele.png 
Time:2019-09-25 16:36:01,181; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取的表格内容：{1: ['46', '机构编码20190916144612', '机构名称20190916144612', '', '备注20190916144612'], 2: ['47', '机构编码20190916144950', '机构名称20190916144950', '', '备注20190916144950'], 3: ['48', '机构编码20190916150248', '机构名称20190916150248', '', '备注20190916150248'], 4: ['49', '机构编码20190920143329', '机构名称20190920143329', '', '备注20190920143329'], 5: ['50', '机构编码20190923093601', '机构名称20190923093601', '', '备注20190923093601'], 6: ['51', '机构编码20190923094946', '机构名称20190923094946', '', '备注20190923094946'], 7: ['52', '大师傅打 撒发发', '啊发顺丰 是爱上', '', ''], 8: ['53', '机构编码20190923141643', '机构名称20190923141643', '', '备注20190923141643'], 9: ['54', '机构编码20190923143546', '机构名称20190923143546', '', '备注20190923143546'], 10: ['55', '机构编码20190923171158', '机构名称20190923171158', '', '备注20190923171158'], 11: ['56', '机构编码20190923172738', '机构名称20190923172738', '', '备注20190923172738'], 12: ['57', '机构编码20190925134118', '机构名称20190925134118', '', '备注20190925134118'], 13: ['58', '机构编码20190925134605', '机构名称20190925134605', '', '备注20190925134605'], 14: ['59', '机构编码20190925163536', '机构名称20190925163536', '', '备注20190925163536']} 
Time:2019-09-25 16:36:01,183; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:备注20190925163536 in {1: ['46', '机构编码20190916144612', '机构名称20190916144612', '', '备注20190916144612'], 2: ['47', '机构编码20190916144950', '机构名称20190916144950', '', '备注20190916144950'], 3: ['48', '机构编码20190916150248', '机构名称20190916150248', '', '备注20190916150248'], 4: ['49', '机构编码20190920143329', '机构名称20190920143329', '', '备注20190920143329'], 5: ['50', '机构编码20190923093601', '机构名称20190923093601', '', '备注20190923093601'], 6: ['51', '机构编码20190923094946', '机构名称20190923094946', '', '备注20190923094946'], 7: ['52', '大师傅打 撒发发', '啊发顺丰 是爱上', '', ''], 8: ['53', '机构编码20190923141643', '机构名称20190923141643', '', '备注20190923141643'], 9: ['54', '机构编码20190923143546', '机构名称20190923143546', '', '备注20190923143546'], 10: ['55', '机构编码20190923171158', '机构名称20190923171158', '', '备注20190923171158'], 11: ['56', '机构编码20190923172738', '机构名称20190923172738', '', '备注20190923172738'], 12: ['57', '机构编码20190925134118', '机构名称20190925134118', '', '备注20190925134118'], 13: ['58', '机构编码20190925134605', '机构名称20190925134605', '', '备注20190925134605'], 14: ['59', '机构编码20190925163536', '机构名称20190925163536', '', '备注20190925163536']} 
Time:2019-09-25 16:36:07,757; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:等待5秒--- 
Time:2019-09-25 16:36:07,795; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root 
Time:2019-09-25 16:36:07,797; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects 
Time:2019-09-25 16:36:07,798; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc 
Time:2019-09-25 16:36:07,799; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest 
Time:2019-09-25 16:36:07,800; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/myJsonFile 
Time:2019-09-25 16:36:07,802; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:
获取到的cookies类型为;<class 'list'>
 
Time:2019-09-25 16:36:07,803; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:
获取到的cookie信息为‘[{'domain': '111.207.18.22', 'expiry': 2191480518, 'httpOnly': False, 'name': 'wanwei_dcloud_REGION_CODE', 'path': '/', 'secure': False, 'value': '220211'}, {'domain': '111.207.18.22', 'expiry': 2191480518, 'httpOnly': False, 'name': 'wanwei_dcloud_LOGIN_NAME', 'path': '/', 'secure': False, 'value': 'fmadmin'}, {'domain': '111.207.18.22', 'expiry': 1569443718, 'httpOnly': False, 'name': 'wanwei_dcloud_REFRESH_TOKEN', 'path': '/', 'secure': False, 'value': '{%22refresh_token%22:%22eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX25hbWUiOiJmbWFkbWluIiwiYXRpIjoiMDA1MzQyNjg5NiIsImV4cCI6MTU3MTk5MjUzNCwianRpIjoiMDA1MzQyNjgzNSIsImNsaWVudF9pZCI6ImRjbG91ZC1jbGllbnQtYXV0aCJ9.fIUTHQbhFYRqy_lyDf4HmQzhP3-Gh4W_U2u5xqtIW0E%22%2C%22expires_in%22:7199%2C%22scope%22:%22*%22%2C%22timestamp%22:1569400534269%2C%22loginName%22:%22fmadmin%22}'}, {'domain': '111.207.18.22', 'expiry': 1569443718, 'httpOnly': False, 'name': 'wanwei_dcloud_AUTH_TOKEN', 'path': '/', 'secure': False, 'value': '{%22access_token%22:%22eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX25hbWUiOiJmbWFkbWluIiwiZXhwIjoxNTY5NDA3NzM0LCJqdGkiOiIwMDUzNDI2ODk2IiwiY2xpZW50X2lkIjoiZGNsb3VkLWNsaWVudC1hdXRoIn0.kfQCa_E2QIyVSCpLI37WxLJpP3U7CzRl0Zc5n6EYgpw%22%2C%22expires_in%22:7199%2C%22scope%22:%22*%22%2C%22timestamp%22:1569400534269%2C%22loginName%22:%22fmadmin%22}'}]’从‘/root/PycharmProjects/wanwenyc/WWTest/myJsonFile/wanwenlogincookie.json’文件里。
 
Time:2019-09-25 16:36:07,804; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:
开始写入cookie-----------------
 
Time:2019-09-25 16:36:13,172; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:进入网址：http://111.207.18.22:22044/ 
Time:2019-09-25 16:36:13,190; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:写入cookie的值为：{'name': 'wanwei_dcloud_REGION_CODE', 'value': '220211'} 
Time:2019-09-25 16:36:13,205; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:写入cookie的值为：{'name': 'wanwei_dcloud_LOGIN_NAME', 'value': 'fmadmin'} 
Time:2019-09-25 16:36:13,218; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:写入cookie的值为：{'name': 'wanwei_dcloud_REFRESH_TOKEN', 'value': '{%22refresh_token%22:%22eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX25hbWUiOiJmbWFkbWluIiwiYXRpIjoiMDA1MzQyNjg5NiIsImV4cCI6MTU3MTk5MjUzNCwianRpIjoiMDA1MzQyNjgzNSIsImNsaWVudF9pZCI6ImRjbG91ZC1jbGllbnQtYXV0aCJ9.fIUTHQbhFYRqy_lyDf4HmQzhP3-Gh4W_U2u5xqtIW0E%22%2C%22expires_in%22:7199%2C%22scope%22:%22*%22%2C%22timestamp%22:1569400534269%2C%22loginName%22:%22fmadmin%22}'} 
Time:2019-09-25 16:36:13,235; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:写入cookie的值为：{'name': 'wanwei_dcloud_AUTH_TOKEN', 'value': '{%22access_token%22:%22eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX25hbWUiOiJmbWFkbWluIiwiZXhwIjoxNTY5NDA3NzM0LCJqdGkiOiIwMDUzNDI2ODk2IiwiY2xpZW50X2lkIjoiZGNsb3VkLWNsaWVudC1hdXRoIn0.kfQCa_E2QIyVSCpLI37WxLJpP3U7CzRl0Zc5n6EYgpw%22%2C%22expires_in%22:7199%2C%22scope%22:%22*%22%2C%22timestamp%22:1569400534269%2C%22loginName%22:%22fmadmin%22}'} 
Time:2019-09-25 16:36:13,818; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:进入网址：http://111.207.18.22:22044/ 
Time:2019-09-25 16:36:13,863; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到xpath为【/html/body/div/div/div[3]/div[1]/div/form/div[1]/div/div/input】的元素 
Time:2019-09-25 16:36:13,897; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:调用截取图片函数 
Time:2019-09-25 16:36:13,898; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:36:13.897864 
Time:2019-09-25 16:36:13,899; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163613 
Time:2019-09-25 16:36:13,990; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:刷新当前页面--------- 
Time:2019-09-25 16:36:14,772; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:36:14.771517 
Time:2019-09-25 16:36:14,773; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163614 
Time:2019-09-25 16:36:14,789; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取到的元素的截图路径为：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele/0_20190925163614_ele.png 
Time:2019-09-25 16:36:15,398; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到xpath为【/html/body/div/div/div[3]/div[1]/div/form/div[1]/div/div/input】的元素 
Time:2019-09-25 16:36:15,428; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:调用截取图片函数 
Time:2019-09-25 16:36:15,429; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:36:15.428875 
Time:2019-09-25 16:36:15,430; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163615 
Time:2019-09-25 16:36:16,558; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:36:16.557359 
Time:2019-09-25 16:36:16,559; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163616 
Time:2019-09-25 16:36:16,579; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取到的元素的截图路径为：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele/0_20190925163616_ele.png 
Time:2019-09-25 16:36:16,602; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:得到的元素属性【value】的值为：fmadmin 
Time:2019-09-25 16:36:16,603; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:输入内容：fmadmin;显示内容：fmadmin 
Time:2019-09-25 16:36:16,643; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到xpath为【/html/body/div/div/div[3]/div[1]/div/form/div[2]/div/div/input】的元素 
Time:2019-09-25 16:36:16,676; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:调用截取图片函数 
Time:2019-09-25 16:36:16,677; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:36:16.677199 
Time:2019-09-25 16:36:16,679; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163616 
Time:2019-09-25 16:36:17,530; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:36:17.529137 
Time:2019-09-25 16:36:17,531; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163617 
Time:2019-09-25 16:36:17,547; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取到的元素的截图路径为：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele/0_20190925163617_ele.png 
Time:2019-09-25 16:36:17,993; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到xpath为【/html/body/div/div/div[3]/div[1]/div/form/div[2]/div/div/input】的元素 
Time:2019-09-25 16:36:18,020; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:调用截取图片函数 
Time:2019-09-25 16:36:18,021; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:36:18.020504 
Time:2019-09-25 16:36:18,022; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163618 
Time:2019-09-25 16:36:18,717; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:36:18.716056 
Time:2019-09-25 16:36:18,718; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163618 
Time:2019-09-25 16:36:18,733; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取到的元素的截图路径为：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele/0_20190925163618_ele.png 
Time:2019-09-25 16:36:18,756; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:得到的元素属性【value】的值为：admin123A 
Time:2019-09-25 16:36:18,757; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:输入内容：admin123A;显示内容：admin123A 
Time:2019-09-25 16:36:18,758; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:调用截取图片函数 
Time:2019-09-25 16:36:18,759; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-09-25 16:36:18.759066 
Time:2019-09-25 16:36:18,760; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20190925163618 
Time:2019-09-25 16:36:18,996; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:等待5秒--- 
Time:2019-09-25 16:36:19,011; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取的cookie的值为：{'domain': '111.207.18.22', 'httpOnly': False, 'name': 'wanwei_dcloud_AUTH_TOKEN', 'path': '/', 'secure': False, 'value': '{%22access_token%22:%22eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX25hbWUiOiJmbWFkbWluIiwiZXhwIjoxNTY5NDA3NzM0LCJqdGkiOiIwMDUzNDI2ODk2IiwiY2xpZW50X2lkIjoiZGNsb3VkLWNsaWVudC1hdXRoIn0.kfQCa_E2QIyVSCpLI37WxLJpP3U7CzRl0Zc5n6EYgpw%22%2C%22expires_in%22:7199%2C%22scope%22:%22*%22%2C%22timestamp%22:1569400534269%2C%22loginName%22:%22fmadmin%22}'} 
Time:2019-09-25 16:36:19,012; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取的cookie的值为：{'domain': '111.207.18.22', 'httpOnly': False, 'name': 'wanwei_dcloud_REFRESH_TOKEN', 'path': '/', 'secure': False, 'value': '{%22refresh_token%22:%22eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX25hbWUiOiJmbWFkbWluIiwiYXRpIjoiMDA1MzQyNjg5NiIsImV4cCI6MTU3MTk5MjUzNCwianRpIjoiMDA1MzQyNjgzNSIsImNsaWVudF9pZCI6ImRjbG91ZC1jbGllbnQtYXV0aCJ9.fIUTHQbhFYRqy_lyDf4HmQzhP3-Gh4W_U2u5xqtIW0E%22%2C%22expires_in%22:7199%2C%22scope%22:%22*%22%2C%22timestamp%22:1569400534269%2C%22loginName%22:%22fmadmin%22}'} 
Time:2019-09-25 16:36:19,013; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取的cookie的值为：{'domain': '111.207.18.22', 'httpOnly': False, 'name': 'wanwei_dcloud_LOGIN_NAME', 'path': '/', 'secure': False, 'value': 'fmadmin'} 
Time:2019-09-25 16:36:19,014; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取的cookie的值为：{'domain': '111.207.18.22', 'httpOnly': False, 'name': 'wanwei_dcloud_REGION_CODE', 'path': '/', 'secure': False, 'value': '220211'} 
Time:2019-09-25 16:36:19,057; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:依赖ID（dependid）为:14 
Time:2019-09-25 16:36:19,058; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:执行依赖 
Time:2019-09-25 16:36:19,077; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到依赖数据 
Time:2019-09-25 16:36:19,087; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:depend:13 
Time:2019-09-25 16:36:19,088; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:进入下一层依赖 
Time:2019-09-25 16:36:19,089; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:依赖ID（dependid）为:13 
Time:2019-09-25 16:36:19,091; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:执行依赖 
Time:2019-09-25 16:36:19,105; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到依赖数据 
Time:2019-09-25 16:36:19,112; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:depend:9 
Time:2019-09-25 16:36:19,113; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:进入下一层依赖 
Time:2019-09-25 16:36:19,114; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:依赖ID（dependid）为:9 
Time:2019-09-25 16:36:19,115; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:执行依赖 
Time:2019-09-25 16:36:19,128; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到依赖数据 
Time:2019-09-25 16:36:19,135; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:depend:8 
Time:2019-09-25 16:36:19,136; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:进入下一层依赖 
Time:2019-09-25 16:36:19,138; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:依赖ID（dependid）为:8 
Time:2019-09-25 16:36:19,139; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:执行依赖 
Time:2019-09-25 16:36:19,151; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到依赖数据 
Time:2019-09-25 16:36:19,157; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:depend:7 
